record_id,title,language,mobile_category,record_type,citation_url,is_accepted,old_quality_score,new_quality_score,quality_flags,content_length_before,content_length_after,ui_noise_removed,code_before,code_after,quota_before,quota_after,kix_units,has_price,has_code,has_kix_units,has_quota,possible_issue
43e72834c4a14bc4f4ea311352880fdc7dca6e141cb3f8f3610cc73ded9d0847,Nitro Prime 675,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590626,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,570,297,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
4864b9097a44d69bfc210576b8da6d2154ca315b2055e4de32526affb8587f32,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590626,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,528,287,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
49120fce276ceea3010ea702048f6aa5276f1f95ad9b45cdd104d8297bd54f88,"62,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590626,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,483,297,False,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
706746b9d2d020d40ef6645dce048c26ebaa78348bc131c2f7a348c2180796b0,باقات WE Nitro Prime | باقات إنترنت موبايل ونت شهري في مصر,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,1.0,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,1789,503,True,"*999*15#,*888*15#,*999*29#,*888*29#,*999*58#,*888*58#,*999*105#,*888*105#,*999*150#,*888*150#,*999*300#,*888*300#,*999*675#,*888*675#","*888*58#,*999*58#,*888*29#,*999*29#,*888*15#,*999*15#,*888*675#,*999*675#,*888*300#,*999*300#,*888*150#,*999*150#,*888*105#,*999*105#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
3ce749926bc38859720837c6f9c82a8f4f9758b2a4859892b1bcd1b76e5f6128,Nitro Prime 15,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,551,289,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
fec9148d61376cd558a1c5960ed514b51d4c89934e8e6fc1b9fbec5a7d68e4fe,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,512,280,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
23fb29f943085b7cae8a3da7d72114ac1db95a06f644cfde5f87dd8192c47366,781 ميجابايت,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,464,287,False,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
b0f6438ae59e6203396251ca8f0bb10826740cbeb193d3e6d8c8b4dde17fcf1f,Nitro Prime 29,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,557,291,True,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
367b00ee3e38f715e812f488ac5a896ed7fbceeb5f1fc14aa07fb8c93cd0820d,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,518,282,True,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
6636fc2f2bac8546d634999c4cc037c3b356140a678fd3fd547db05cea46bf67,"1,718 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,472,291,False,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
892cce4fb6a62d7df8a4f94a59e99db63eaac5b6d87e27c39c97aae37071e0a9,Nitro Prime 58,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,557,291,True,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
106fa727469ef2176a135f764d0b6bf634515691f4efd8586e9c56e66ab0ba17,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,518,282,True,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
e20374bb7533d58c2b0499ca8bde2cceef90d167fc8712933f2db8e0852ba849,"4,062 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,472,291,False,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
e89df12b2b53d14ca8843d5afbd06dc74436ccb70169fe042f064fa358441232,Nitro Prime 105,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,564,296,True,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
00391f6657dfb2137fe1dd77cb1465693b23603ce006e1ff9013f114572fd7a4,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,522,285,True,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
7afed49639c456e114a83f8c717d9ca9be568150e156de0a28e3fc15e13ffc19,"7,812 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,476,294,False,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
998998bba2e255d745d75f9973ddecf24753e4fb2d359c940c344cf24309b4f3,Nitro Prime 150,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,567,297,True,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
9c9136a89300caa6880cb4db58b6dffb465601ba925d47a7d73cb66ec41e7901,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,525,286,True,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
b1ee89c984dd00154978c376b53f68939642175bb9fd6b661a19d207db391c3b,"12,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,480,296,False,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
766b658dbc6a16426eebcd5d919fa85cb4329a9e0027588e2ce15e3844cf8484,Nitro Prime 300,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,568,297,True,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
223760fb1f20976411f51b5f598bbe6c7963e6d049775594b6eca1def6e228da,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,527,287,True,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
a2acb3ab6e97b0292c59e9569b57e15a94a32c3d7569d0488599588ebf5d9899,"29,375 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,482,297,False,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
3b0230b8fb68ce72e2ca426d80b153e930c12b3171d2651a729922bfa951076b,Nitro Prime 675,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,570,297,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
c76cf56415448bb40fa3a8ce983bec8b879343d492938ea5653c0162ae13eefe,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,528,287,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
a374a12f836e965d11d6153f399fe795cd405361c2cc45065e08d866e19ff3a5,"62,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=590741,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,483,297,False,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
9e2e0647db0419748f587e63e6dad4ee461830ce223d9bfb57cb8e7989430784,باقات WE Nitro Prime | باقات إنترنت موبايل ونت شهري في مصر,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,1.0,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,1789,503,True,"*999*15#,*888*15#,*999*29#,*888*29#,*999*58#,*888*58#,*999*105#,*888*105#,*999*150#,*888*150#,*999*300#,*888*300#,*999*675#,*888*675#","*888*58#,*999*58#,*888*29#,*999*29#,*888*15#,*999*15#,*888*675#,*999*675#,*888*300#,*999*300#,*888*150#,*999*150#,*888*105#,*999*105#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
dc5bff56b502fe060bf3b01de9670c3affcbe9a0659cfa69aeecf643e6e5f0df,Nitro Prime 15,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,551,289,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
7d5454410a7f48a3627a064213e830dec6003a46d63cd4344fc08d3f25dc07f0,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,512,280,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
ab07211b6b4fd7c49f7681c908c6bdbb12cc1033cee86320cf3102764d6c921c,781 ميجابايت,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,464,287,False,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
045bc6e6da9484a4de50604b026e73f9c1d1b640dd09af2671cbc6c23a10f2af,Nitro Prime 29,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,557,291,True,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
d531f44f04e735d0a8124718f6161d3d5e1a37261b722937c1f7185547845f9e,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,518,282,True,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
05de54e78cac0203f5d88811f7211c275a4e0a0946e545e34933a51735339d4b,"1,718 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,472,291,False,"*999*29#,*888*29#","*888*29#,*999*29#","1,718 ميجابايت","1,718 ميجابايت",,True,True,False,True,
7a87f788cbfc8b2257bdd4a8ad72caa341c1a101fc2ad4865d354b2216db66c3,Nitro Prime 58,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,557,291,True,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
110b5459fc8eb473f965c2836762b4bfb65657f67f1427bdba3d93dcff73a1bf,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,518,282,True,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
177e20ff8251c4a3e850dbbdeabd7c8f7fd4c3c84c400f0865596c5447df1f9c,"4,062 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,472,291,False,"*999*58#,*888*58#","*888*58#,*999*58#","4,062 ميجابايت","4,062 ميجابايت",,True,True,False,True,
75b939b37a1d227d7b85fbedb82097ab3470f294a10091af343657de1479eba4,Nitro Prime 105,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,564,296,True,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
b3a06b2e5dcb24979f3fc6d96df43654ebf75fef6d8aa83d4fa4c3671ac4c2f0,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,522,285,True,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
2764a10aae7a51073b902e9631bbb759ec69ad2cad28643219a1de37ead6fc4f,"7,812 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,476,294,False,"*999*105#,*888*105#","*888*105#,*999*105#","7,812 ميجابايت","7,812 ميجابايت",,True,True,False,True,
1ee03575a3b00f8e9197505cde8bec470e618bfea684b39e66354cb30317fbbc,Nitro Prime 150,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,567,297,True,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
a03a47e1fb008bbee683e4ed65fe7752651910f765b1aa53c6b1412ac3f98a5a,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,525,286,True,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
317280ae2a400c39e9b1f0505b2ea7d781569885cbcdcacfdcfeb3c2a5ece81a,"12,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,480,296,False,"*999*150#,*888*150#","*888*150#,*999*150#","12,500 ميجابايت","12,500 ميجابايت",,True,True,False,True,
8b807929585673829fe25409a1328292d3abf7704f184af42829082941fa2c6d,Nitro Prime 300,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,568,297,True,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
80c3a4c01ce1ee0981446fd0b00ce34f4fb629a7a5cbe83216dfb782120dccf6,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,527,287,True,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
2feae86e01c675beb825db539909bba41a1bac013ff00ddac9e4677c3ae4d18f,"29,375 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,482,297,False,"*999*300#,*888*300#","*888*300#,*999*300#","29,375 ميجابايت","29,375 ميجابايت",,True,True,False,True,
ea504324009ec3aa721af46ac22feb2819979d100b389394266fd09591a45f20,Nitro Prime 675,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,570,297,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
1c594f27240f1c2c292cbf7a924e1ae6592124d2b8ff69f9ba712b3da1019c90,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,528,287,True,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
91cba68e77427a1e021d00b1f1e55e66d73b6b47c6ed2221664e160c9184b38c,"62,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591698,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,483,297,False,"*999*675#,*888*675#","*888*675#,*999*675#","62,500 ميجابايت","62,500 ميجابايت",,True,True,False,True,
a8cc03fca8b19e46f6b9a84fe4d2ebf668ae1fbbfceefe941733d3a96d6f1516,باقات WE Nitro Prime | باقات إنترنت موبايل ونت شهري في مصر,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591851,True,1.0,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,1789,503,True,"*999*15#,*888*15#,*999*29#,*888*29#,*999*58#,*888*58#,*999*105#,*888*105#,*999*150#,*888*150#,*999*300#,*888*300#,*999*675#,*888*675#","*888*58#,*999*58#,*888*29#,*999*29#,*888*15#,*999*15#,*888*675#,*999*675#,*888*300#,*999*300#,*888*150#,*999*150#,*888*105#,*999*105#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
0ccec8e9e6d1bfe5a8d2a8f1b4f236093618160916f0aea8e3a03bb91cbb7d13,Nitro Prime 15,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591851,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,551,289,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
439985b8bdc87695bcd845035e049663c8d1b1570b03e813c3d2cc69bc3964e5,Prime,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591851,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,512,280,True,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
ecf3ec0e0f17149f846ab091cb52c0ac66271aae1abfc042bd41e1ed8692fd08,781 ميجابايت,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime?pid=&qid=Nitro%20Prime&cid=591851,True,0.96,0.98,scrapling_static_fetch;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,464,287,False,"*999*15#,*888*15#","*888*15#,*999*15#",781 ميجابايت,781 ميجابايت,,True,True,False,True,
